DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;DEPMUNI;CIUDADES28;Clase;FEX_C;P1987;P1988;P1988S1;P1989;P1990
703154;235;1;1;1;17001;1;Cabecera;87.506378323;2;1;4;1;1
703155;235;1;1;1;17001;1;Cabecera;78.621880451;2;1;4;2;1
703156;235;1;1;1;17001;1;Cabecera;96.650594156;2;1;4;1;1
703157;235;1;1;1;17001;1;Cabecera;64.660068086;2;1;5;2;1
703158;235;1;1;1;17001;1;Cabecera;62.218014984;2;1;4;2;1
703159;235;1;1;1;17001;1;Cabecera;101.08881186;2;1;6;2;1
703160;235;1;1;1;17001;1;Cabecera;101.08881186;2;1;5;1;1
703161;235;1;1;1;17001;1;Cabecera;30.988037991;2;1;5;2;1
703162;235;1;1;1;17001;1;Cabecera;63.641002417;2;1;5;2;1
703163;235;1;1;1;17001;1;Cabecera;48.280703256;2;1;5;2;1
703164;235;1;1;1;17001;1;Cabecera;111.98758841;2;1;4;2;1
703165;235;1;1;1;17001;1;Cabecera;78.621880451;2;1;4;2;1
703166;235;1;1;1;17001;1;Cabecera;89.795652172;2;1;4;1;1
703167;235;1;1;1;17001;1;Cabecera;71.854723136;1;1;6;1;1
703168;235;1;1;1;17001;1;Cabecera;55.514622983;1;1;6;4;1
703169;235;1;1;1;17001;1;Cabecera;61.150556039;1;1;6;1;1
703170;235;1;1;1;17001;1;Cabecera;69.599391664;1;1;6;2;1
703171;235;1;1;1;17001;1;Cabecera;69.78981175;1;1;2;2;1
703172;235;1;1;1;17001;1;Cabecera;73.47398335;2;1;2;3;1
703173;235;1;1;1;17001;1;Cabecera;66.725660343;3;1;2;2;1
703174;235;1;1;1;17001;1;Cabecera;59.711883546;1;1;4;2;1
703175;235;1;1;1;17001;1;Cabecera;90.847765461;1;1;4;2;1
703176;235;1;1;1;17001;1;Cabecera;55.184816233;1;1;4;1;1
703177;235;1;1;1;17001;1;Cabecera;62.453950856;2;1;4;1;1
703178;235;1;1;1;17001;1;Cabecera;81.286942737;1;1;3;1;1
703179;235;1;1;1;17001;1;Cabecera;69.78981175;1;1;3;1;1
703180;235;1;1;1;17001;1;Cabecera;65.351013866;1;1;2;1;1
703181;235;1;1;1;17001;1;Cabecera;80.00583161;3;1;2;1;1
703182;235;1;1;1;17001;1;Cabecera;64.326993096;1;1;4;2;1
703183;235;1;1;1;17001;1;Cabecera;64.326993096;1;1;4;2;1
703184;235;1;1;1;17001;1;Cabecera;99.930257459;1;1;4;2;1
703185;235;1;1;1;23001;1;Cabecera;35.921900838;2;1;5;1;1
703187;235;1;1;1;23001;1;Cabecera;69.371806953;2;1;4;2;1
703190;235;1;1;1;23001;1;Cabecera;81.324382179;2;1;5;2;1
703191;235;1;1;1;23001;1;Cabecera;73.191943961;2;1;3;2;1
703192;235;1;1;1;23001;1;Cabecera;52.142814962;2;1;3;1;1
703193;235;1;1;1;23001;1;Cabecera;31.487293335;2;1;5;1;1
703197;235;1;1;1;23001;1;Cabecera;50.194952981;2;1;5;1;1
703198;235;1;1;1;23001;1;Cabecera;71.47917229;2;1;5;2;1
703200;235;1;1;1;23001;1;Cabecera;62.735951967;2;1;5;1;1
703201;235;1;1;1;23001;1;Cabecera;79.162116817;1;1;6;1;1
703202;235;1;1;1;23001;1;Cabecera;69.25197713;2;1;6;1;1
703203;235;1;1;1;23001;1;Cabecera;108.14924457;2;1;6;1;1
703204;235;1;1;1;23001;1;Cabecera;98.019248475;2;1;6;2;1
703205;235;1;1;1;23001;1;Cabecera;86.261933954;2;1;6;2;1
703207;235;1;1;1;23001;1;Cabecera;71.696370573;2;1;6;1;1
703210;235;1;1;1;23001;1;Cabecera;54.324256645;2;1;5;2;1
703214;235;1;1;1;76001;1;Cabecera;375.56569875;2;1;3;2;1
703215;235;1;1;1;76001;1;Cabecera;492.0498037;3;1;2;2;1
703216;235;1;1;1;76001;1;Cabecera;298.4449123;1;1;2;1;1
703217;235;1;1;1;76001;1;Cabecera;871.63276904;2;1;2;1;1
703218;235;1;1;1;76001;1;Cabecera;592.9408051;2;1;5;1;1
703219;235;1;1;1;76001;1;Cabecera;477.61465821;2;1;5;1;1
703220;235;1;1;1;17001;1;Cabecera;64.435829071;2;1;4;1;1
703221;235;1;1;1;17001;1;Cabecera;80.446498369;2;1;4;1;1
703222;235;1;1;1;17001;1;Cabecera;67.80497703;2;1;4;2;1
703223;235;1;1;1;17001;1;Cabecera;108.12028296;2;1;6;2;1
703224;235;1;1;1;17001;1;Cabecera;81.090212223;2;1;4;2;1
703225;235;1;1;1;17001;1;Cabecera;106.33240393;2;1;6;2;1
703226;235;1;1;1;17001;1;Cabecera;79.028972105;2;1;4;2;1
703227;235;1;1;1;17001;1;Cabecera;67.851205868;2;1;4;1;1
703228;235;1;1;1;17001;1;Cabecera;69.886115956;2;2;;1;1
703229;235;1;1;1;17001;1;Cabecera;68.152604573;2;1;4;1;1
703230;235;1;1;1;17001;1;Cabecera;51.647376969;2;1;5;1;1
703231;235;1;1;1;17001;1;Cabecera;132.90528121;1;1;3;1;1
703232;235;1;1;1;17001;1;Cabecera;122.80950641;2;1;3;2;1
703233;235;1;1;1;17001;1;Cabecera;143.5537005;1;1;3;1;1
703234;235;1;1;1;17001;1;Cabecera;117.93282068;1;1;3;1;1
703235;235;1;1;1;17001;1;Cabecera;133.36139043;2;1;3;2;1
703236;235;1;1;1;17001;1;Cabecera;137.76138272;2;1;3;2;1
703237;235;1;1;1;11001;1;Cabecera;1413.8810224;1;1;2;2;1
703239;235;1;1;1;11001;1;Cabecera;1651.6884864;1;1;2;1;1
703240;235;1;1;1;11001;1;Cabecera;1667.3362416;1;1;2;2;1
703241;235;1;1;1;11001;1;Cabecera;1856.1356119;1;1;2;2;1
703242;235;1;1;1;11001;1;Cabecera;1015.9641805;1;1;2;1;1
703243;235;1;1;1;11001;1;Cabecera;1165.2447181;1;1;2;1;1
703244;235;1;1;1;11001;1;Cabecera;1615.6314842;1;1;2;2;1
703245;235;1;1;1;11001;1;Cabecera;1459.2079866;1;1;2;2;1
703246;235;1;1;1;11001;1;Cabecera;1436.8304023;1;1;2;3;1
703247;235;1;1;1;11001;1;Cabecera;932.46017674;1;1;2;1;1
703248;235;1;1;1;11001;1;Cabecera;1608.9317957;1;1;2;2;1
703249;235;1;1;1;76001;1;Cabecera;585.77357584;2;1;3;1;1
703250;235;1;1;1;76001;1;Cabecera;476.43344087;2;1;3;1;1
703251;235;1;1;1;76001;1;Cabecera;491.04179433;2;1;3;2;1
703252;235;1;1;1;76001;1;Cabecera;427.20858829;1;1;3;1;1
703253;235;1;1;1;76001;1;Cabecera;483.39209475;1;1;3;1;1
703254;235;1;1;1;76001;1;Cabecera;616.84303056;2;1;3;2;1
703255;235;1;1;1;76001;1;Cabecera;330.22450815;1;1;3;1;1
703260;235;1;1;1;76001;1;Cabecera;534.34327823;2;1;4;2;1
703265;235;1;1;1;76001;1;Cabecera;778.35311722;2;1;6;1;1
703266;235;1;1;1;76001;1;Cabecera;500.06662932;2;1;6;1;1
703267;235;1;1;1;76001;1;Cabecera;481.84878195;2;1;6;1;1
703268;235;1;1;1;76001;1;Cabecera;380.18804581;2;1;6;1;1
703269;235;1;1;1;76001;1;Cabecera;575.44660733;2;1;6;1;1
703270;235;1;1;1;76001;1;Cabecera;380.18804581;2;1;6;1;1
703271;235;1;1;1;76001;1;Cabecera;421.73155511;2;1;6;1;1
703272;235;1;1;1;76001;1;Cabecera;680.93131765;2;1;6;1;1
703273;235;1;1;1;76001;1;Cabecera;469.92944712;2;1;4;1;1
703274;235;1;1;1;76001;1;Cabecera;557.81702898;2;1;4;2;1
703275;235;1;1;1;76001;1;Cabecera;553.55602917;2;1;4;2;1
703276;235;1;1;1;76001;1;Cabecera;423.63810819;2;1;4;1;1
703277;235;1;1;1;76001;1;Cabecera;469.92944712;2;1;4;2;1
703278;235;1;1;1;76001;1;Cabecera;469.92944712;2;1;4;2;1
703279;235;1;1;1;76001;1;Cabecera;469.92944712;2;1;4;2;1
703280;235;1;1;1;76001;1;Cabecera;469.92944712;2;1;4;2;1
703281;235;1;1;1;76001;1;Cabecera;557.81702898;1;1;4;1;1
703282;235;1;1;1;76001;1;Cabecera;510.32583458;1;1;4;3;1
703283;235;1;1;1;76001;1;Cabecera;337.77650833;2;1;6;1;1
703284;235;1;1;1;76001;1;Cabecera;487.22962664;2;1;6;2;1
703285;235;1;1;1;76001;1;Cabecera;306.51566389;2;1;6;1;1
703286;235;1;1;1;76001;1;Cabecera;279.58473892;2;1;6;1;1
703287;235;1;1;1;76001;1;Cabecera;340.61717487;2;1;6;2;1
703288;235;1;1;1;76001;1;Cabecera;389.60568161;2;1;6;1;1
703289;235;1;1;1;76001;1;Cabecera;505.83469311;2;1;6;1;1
703290;235;1;1;1;76001;1;Cabecera;279.58473892;2;1;6;2;1
703294;235;1;1;1;00000;0;Cabecera;539.53496991;1;1;2;1;1
703295;235;1;1;1;00000;0;Cabecera;955.9603969;1;1;2;1;1
703296;235;1;1;1;00000;0;Cabecera;608.97261081;1;1;2;2;1
703297;235;1;1;1;00000;0;Cabecera;610.85402596;1;1;2;1;1
703298;235;1;1;1;00000;0;Cabecera;511.22885126;2;1;2;3;1
703299;235;1;1;1;00000;0;Cabecera;726.7839127;1;1;2;2;1
703300;235;1;1;1;00000;0;Cabecera;741.7270369;2;1;2;2;1
703301;235;1;1;1;00000;0;Cabecera;511.22885126;2;1;2;3;1
703302;235;1;1;1;00000;0;Cabecera;430.54942153;1;1;2;1;1
703303;235;1;1;1;00000;0;Cabecera;756.840747;2;1;2;2;1
703304;235;1;1;1;00000;0;Cabecera;766.84327689;2;1;2;2;1
703305;235;1;1;1;00000;0;Cabecera;838.16854438;2;1;2;1;1
703306;235;1;1;1;00000;0;Cabecera;1135.2611205;2;1;2;2;1
703307;235;1;1;1;00000;0;Cabecera;1340.2006416;2;1;2;1;1
703308;235;1;1;1;00000;0;Cabecera;1404.9706681;2;1;2;1;1
703309;235;1;1;1;00000;0;Cabecera;958.54416766;2;1;2;1;1
703310;235;1;1;1;00000;0;Cabecera;599.03867811;2;1;2;1;1
703311;235;1;1;1;00000;0;Cabecera;1063.1790277;2;1;2;1;1
703312;235;1;1;1;76001;1;Cabecera;337.94492961;2;1;5;1;1
703313;235;1;1;1;76001;1;Cabecera;369.6913932;2;1;5;1;1
703314;235;1;1;1;76001;1;Cabecera;396.21377814;1;1;4;2;1
703315;235;1;1;1;00000;0;Cabecera;346.42757856;1;1;1;2;1
703316;235;1;1;1;76001;1;Cabecera;400.87705912;1;1;1;1;1
703317;235;1;1;1;76001;1;Cabecera;476.9459207;1;1;1;1;1
703318;235;1;1;1;76001;1;Cabecera;489.77846206;1;1;1;1;1
703319;235;1;1;1;00000;0;Cabecera;346.42757856;1;1;1;1;1
703320;235;1;1;1;00000;0;Cabecera;430.54942153;1;1;1;1;1
703321;235;1;1;1;00000;0;Cabecera;1115.0703013;1;1;1;2;1
703322;235;1;1;1;00000;0;Cabecera;532.11354483;2;1;1;2;1
703323;235;1;1;1;00000;0;Cabecera;741.7270369;2;1;1;1;1
703324;235;1;1;1;00000;0;Cabecera;677.91203292;1;1;1;1;1
703325;235;1;1;1;00000;0;Cabecera;542.41915405;1;1;1;1;1
703326;235;1;1;1;00000;0;Cabecera;777.53720763;1;1;1;1;1
703327;235;1;1;1;00000;0;Cabecera;594.02948661;1;1;1;1;1
703328;235;1;1;1;76001;1;Cabecera;396.45155613;2;1;4;1;1
703329;235;1;1;1;76001;1;Cabecera;300.35389095;2;1;5;1;1
703330;235;1;1;1;76001;1;Cabecera;459.22988026;2;1;5;2;1
703331;235;1;1;1;76001;1;Cabecera;365.92016501;2;1;5;1;1
703332;235;1;1;1;76001;1;Cabecera;509.31498575;2;1;4;1;1
703333;235;1;1;1;76001;1;Cabecera;300.35389095;2;1;4;1;1
703334;235;1;1;1;76001;1;Cabecera;269.82249983;2;1;5;2;1
703335;235;1;1;1;76001;1;Cabecera;560.26144087;2;1;4;1;1
703336;235;1;1;1;76001;1;Cabecera;437.6108957;2;1;4;3;1
703337;235;1;1;1;76001;1;Cabecera;480.38965938;2;1;4;1;1
703338;235;1;1;1;76001;1;Cabecera;749.83037551;2;1;4;2;1
703339;235;1;1;1;76001;1;Cabecera;437.6108957;2;1;4;1;1
703340;235;1;1;1;76001;1;Cabecera;669.09071361;2;1;4;1;1
703341;235;1;1;1;76001;1;Cabecera;442.84482333;2;1;5;2;1
703343;235;1;1;1;76001;1;Cabecera;1417.8546251;1;1;3;2;1
703344;235;1;1;1;76001;1;Cabecera;1490.5741714;1;1;3;2;1
703345;235;1;1;1;76001;1;Cabecera;1071.3084375;2;1;3;2;1
703346;235;1;1;1;76001;1;Cabecera;1416.1250112;2;1;3;2;1
703347;235;1;1;1;00000;0;Centro poblado y rur;801.05173831;1;1;1;1;1
703348;235;1;1;1;00000;0;Centro poblado y rur;883.39884892;1;1;1;1;1
703349;235;1;1;1;00000;0;Centro poblado y rur;3080.2601359;1;1;1;2;1
703350;235;1;1;1;00000;0;Centro poblado y rur;1019.9403924;1;1;1;1;1
703351;235;1;1;1;00000;0;Centro poblado y rur;1548.4742114;1;1;1;2;1
703352;235;1;1;1;00000;0;Centro poblado y rur;3085.4631525;1;1;1;2;1
703353;235;1;1;1;00000;0;Centro poblado y rur;801.05173831;1;1;1;2;1
703354;235;1;1;1;00000;0;Centro poblado y rur;801.05173831;1;1;1;2;1
703355;235;1;1;1;00000;0;Centro poblado y rur;972.27691677;1;1;1;1;1
703356;235;1;1;1;00000;0;Centro poblado y rur;1205.7290471;1;1;1;1;1
703358;235;1;1;1;00000;0;Centro poblado y rur;1531.97214;1;1;1;1;1
703359;235;1;1;1;00000;0;Centro poblado y rur;712.0459896;1;1;1;1;1
703360;235;1;1;1;00000;0;Centro poblado y rur;1368.2343452;1;1;1;1;1
703361;235;1;1;1;00000;0;Centro poblado y rur;729.38578728;1;1;2;3;1
703362;235;1;1;1;00000;0;Centro poblado y rur;1576.5920451;1;1;1;3;1
703363;235;1;1;1;00000;0;Centro poblado y rur;785.24342126;1;1;1;3;1
703364;235;1;1;1;00000;0;Centro poblado y rur;712.0459896;1;1;1;3;1
703365;235;1;1;1;00000;0;Centro poblado y rur;1376.4215212;1;1;1;2;1
703366;235;1;1;1;00000;0;Centro poblado y rur;1729.092111;1;1;1;1;1
703367;235;1;1;1;00000;0;Centro poblado y rur;937.74348718;1;1;1;3;1
703368;235;1;1;1;00000;0;Centro poblado y rur;2391.1457822;1;1;1;1;1
703369;235;1;1;1;00000;0;Centro poblado y rur;1753.81994;1;1;1;3;1
703370;235;1;1;1;00000;0;Centro poblado y rur;1528.0768919;1;1;1;3;1
703371;235;1;1;1;00000;0;Centro poblado y rur;864.24614824;1;1;1;2;1
703372;235;1;1;1;00000;0;Centro poblado y rur;881.8858532;1;1;1;3;1
703373;235;1;1;1;00000;0;Centro poblado y rur;1090.2435531;1;1;1;3;1
703374;235;1;1;1;00000;0;Centro poblado y rur;729.38578728;1;1;1;1;1
703375;235;1;1;1;00000;0;Centro poblado y rur;1368.2343452;1;1;1;3;1
703376;235;1;1;1;00000;0;Centro poblado y rur;712.0459896;1;1;1;3;1
703377;235;1;1;1;00000;0;Centro poblado y rur;1072.6038481;1;1;1;1;1
703378;235;1;1;1;00000;0;Centro poblado y rur;1940.1626002;1;1;1;1;1
703379;235;1;1;1;00000;0;Centro poblado y rur;1393.8068694;1;1;1;1;1
703380;235;1;1;1;00000;0;Centro poblado y rur;1602.1645692;2;1;1;3;1
703381;235;1;1;1;00000;0;Centro poblado y rur;2435.0360318;2;1;1;2;1
703382;235;1;1;1;00000;0;Centro poblado y rur;1185.7035263;1;1;1;1;1
703383;235;1;1;1;00000;0;Centro poblado y rur;712.0459896;1;1;1;1;1
703384;235;1;1;1;00000;0;Centro poblado y rur;729.38578728;1;1;1;2;1
703385;235;1;1;1;00000;0;Centro poblado y rur;2848.1839584;1;1;1;2;1
703386;235;1;1;1;00000;0;Centro poblado y rur;1520.7344111;1;1;1;1;1
703387;235;1;1;1;00000;0;Centro poblado y rur;881.8858532;1;1;1;1;1
703389;235;1;1;1;00000;1;Cabecera;685.54642592;2;1;4;1;1
703390;235;1;1;1;00000;1;Cabecera;1398.0073476;2;1;4;2;1
703391;235;1;1;1;00000;1;Cabecera;1122.1934897;1;1;4;1;1
703393;235;1;1;1;00000;1;Cabecera;586.23793365;1;1;4;2;1
703394;235;1;1;1;00000;1;Cabecera;1181.645339;1;1;4;1;1
703395;235;1;1;1;00000;1;Cabecera;685.54642592;2;1;4;1;1
703396;235;1;1;1;00000;1;Cabecera;1779.058705;2;1;4;2;1
703397;235;1;1;1;00000;1;Cabecera;1398.0073476;2;1;4;2;1
703398;235;1;1;1;00000;1;Cabecera;1167.0152493;2;1;4;1;1
703399;235;1;1;1;00000;1;Cabecera;586.23793365;2;1;4;2;1
703400;235;1;1;1;17001;1;Cabecera;100.00728951;2;1;3;2;1
703401;235;1;1;1;17001;1;Cabecera;64.660068086;2;1;5;2;1
703402;235;1;1;1;17001;1;Cabecera;91.860289172;2;1;4;2;1
703403;235;1;1;1;17001;1;Cabecera;60.354773399;1;1;4;1;1
703404;235;1;1;1;17001;1;Cabecera;68.010689881;2;1;4;2;1
703405;235;1;1;1;17001;1;Cabecera;59.984064924;2;1;4;2;1
703406;235;1;1;1;17001;1;Cabecera;83.863339148;2;1;4;2;1
703407;235;1;1;1;17001;1;Cabecera;81.783125488;2;1;4;2;1
703408;235;1;1;1;17001;1;Cabecera;115.99898611;2;1;6;1;1
703409;235;1;1;1;17001;1;Cabecera;116.74900367;2;1;6;1;1
703410;235;1;1;1;17001;1;Cabecera;92.524371639;2;1;4;1;1
703411;235;1;1;1;17001;1;Cabecera;83.863339148;2;1;3;2;1
703412;235;1;1;1;17001;1;Cabecera;98.142586019;2;2;;2;1
703413;235;1;1;1;17001;1;Cabecera;77.846603734;2;1;3;2;1
703414;235;1;1;1;17001;1;Cabecera;123.69512097;1;1;3;2;1
703415;235;1;1;1;17001;1;Cabecera;93.340136878;1;1;3;2;1
703416;235;1;1;1;17001;1;Cabecera;80.845279022;1;1;5;1;1
703417;235;1;1;1;17001;1;Cabecera;92.935369872;1;1;5;2;1
703418;235;1;1;1;17001;1;Cabecera;88.819638297;1;1;3;1;1
703419;235;1;1;1;17001;1;Cabecera;116.1141684;2;1;5;1;1
703420;235;1;1;1;17001;1;Cabecera;144.97589123;1;1;5;2;1
703421;235;1;1;1;17001;1;Cabecera;108.49929316;1;1;3;1;1
703422;235;1;1;1;17001;1;Cabecera;113.3450387;2;1;5;2;1
703423;235;1;1;1;17001;1;Cabecera;111.45111451;2;1;5;2;1
703424;235;1;1;1;17001;1;Cabecera;113.3727796;2;1;4;2;1
703425;235;1;1;1;17001;1;Cabecera;131.72664981;2;1;4;2;1
703426;235;1;1;1;17001;1;Cabecera;81.459841255;1;1;3;2;1
703427;235;1;1;1;17001;1;Cabecera;67.494752808;1;1;3;1;1
703428;235;1;1;1;17001;1;Cabecera;101.32985274;1;1;3;1;1
703429;235;1;1;1;17001;1;Cabecera;67.851205868;1;2;;1;1
703430;235;1;1;1;17001;1;Cabecera;77.783447398;1;1;1;4;1
703431;235;1;1;1;17001;1;Cabecera;77.783447398;1;1;1;4;1
703432;235;1;1;1;17001;1;Cabecera;77.783447398;2;1;1;4;1
703433;235;1;1;1;17001;1;Cabecera;66.587927396;1;1;1;1;1
703434;235;1;1;1;17001;1;Cabecera;77.783447398;1;1;1;1;1
703435;235;1;1;1;17001;1;Cabecera;71.126074895;1;1;4;2;1
703436;235;1;1;1;17001;1;Cabecera;61.066085281;3;1;3;2;1
703437;235;1;1;1;17001;1;Cabecera;68.439816483;3;1;3;2;1
703438;235;1;1;1;17001;1;Cabecera;70.005102658;1;1;3;2;1
703439;235;1;1;1;17001;1;Cabecera;58.3849528;2;1;3;2;1
703440;235;1;1;1;17001;1;Cabecera;58.3849528;3;1;3;2;1
703441;235;1;1;1;17001;1;Cabecera;71.126074895;2;1;3;2;1
703442;235;1;1;1;17001;1;Cabecera;61.066085281;1;1;3;1;1
703443;235;1;1;1;17001;1;Cabecera;61.066085281;1;1;3;2;1
703444;235;1;1;1;17001;1;Cabecera;89.450293502;2;1;4;2;1
703445;235;1;1;1;17001;1;Cabecera;71.126074895;1;1;3;2;1
703446;235;1;1;1;17001;1;Cabecera;88.178828576;2;1;3;2;1
703447;235;1;1;1;17001;1;Cabecera;89.054707702;1;1;3;2;1
703467;235;1;1;1;76001;1;Cabecera;534.34327823;2;1;4;1;1
703468;235;1;1;1;76001;1;Cabecera;534.34327823;2;1;4;2;1
703469;235;1;1;1;76001;1;Cabecera;461.29669097;2;1;4;2;1
703470;235;1;1;1;76001;1;Cabecera;464.34758437;2;1;4;1;1
703472;235;1;1;1;76001;1;Cabecera;349.48092365;2;1;4;1;1
703473;235;1;1;1;76001;1;Cabecera;433.21776196;2;1;3;1;1
703474;235;1;1;1;76001;1;Cabecera;436.0829488;2;1;3;1;1
703475;235;1;1;1;76001;1;Cabecera;367.77087166;2;1;3;1;1
703502;235;1;1;1;76001;1;Cabecera;540.33173454;2;1;3;1;1
703503;235;1;1;1;76001;1;Cabecera;572.86842929;2;1;4;1;1
703504;235;1;1;1;76001;1;Cabecera;410.80058976;2;1;3;1;1
703553;235;1;1;1;76001;1;Cabecera;335.5016867;2;1;5;1;1
703870;235;1;1;1;11001;1;Cabecera;2163.3060417;1;1;2;1;1
703871;235;1;1;1;11001;1;Cabecera;1503.4158632;1;1;2;2;1
703872;235;1;1;1;11001;1;Cabecera;1715.2174587;1;1;2;3;1
703873;235;1;1;1;11001;1;Cabecera;2156.3577217;1;1;2;3;1
703876;235;1;1;1;11001;1;Cabecera;2088.760984;1;1;2;2;1
703877;235;1;1;1;76001;1;Cabecera;432.32433371;1;1;3;1;1
703878;235;1;1;1;76001;1;Cabecera;614.90157566;1;1;3;2;1
703879;235;1;1;1;76001;1;Cabecera;372.77965189;1;1;3;2;1
703883;235;1;1;1;76001;1;Cabecera;241.64334716;1;1;1;2;1
703885;235;1;1;1;76001;1;Cabecera;446.25362318;2;1;1;2;1
703887;235;1;1;1;76001;1;Cabecera;420.91638865;1;1;1;1;1
703889;235;1;1;1;76001;1;Cabecera;587.46955291;2;1;2;2;1
703890;235;1;1;1;76001;1;Cabecera;663.65328623;2;1;2;1;1
703891;235;1;1;1;76001;1;Cabecera;510.92576231;2;1;2;2;1
703892;235;1;1;1;76001;1;Cabecera;419.37710838;2;1;2;1;1
703894;235;1;1;1;76001;1;Cabecera;526.14105551;1;1;3;1;1
703898;235;1;1;1;76001;1;Cabecera;568.1663642;2;1;3;1;1
703899;235;1;1;1;76001;1;Cabecera;540.66218234;2;1;3;1;1
703928;235;1;1;1;76001;1;Cabecera;553.55602917;1;1;1;2;1
703933;235;1;1;1;76001;1;Cabecera;500.92159064;1;1;1;2;1
703934;235;1;1;1;76001;1;Cabecera;642.37708838;1;1;2;1;1
703935;235;1;1;1;76001;1;Cabecera;477.61465821;1;1;2;1;1
703937;235;1;1;1;76001;1;Cabecera;241.64334716;2;1;5;2;1
703944;235;1;1;1;76001;1;Cabecera;282.42540546;2;1;6;2;1
703945;235;1;1;1;76001;1;Cabecera;369.03735278;2;1;6;2;1
703948;235;1;1;1;76001;1;Cabecera;444.50367051;2;1;5;1;1
703949;235;1;1;1;00000;0;Cabecera;1266.8928219;2;1;2;2;1
703951;235;1;1;1;76001;1;Cabecera;444.50367051;2;1;5;1;1
703952;235;1;1;1;76001;1;Cabecera;254.56204893;2;1;5;2;1
703953;235;1;1;1;76001;1;Cabecera;371.87801932;1;1;4;1;1
703954;235;1;1;1;76001;1;Cabecera;340.61717487;1;1;4;1;1
703955;235;1;1;1;76001;1;Cabecera;371.47806749;1;1;4;1;1
703956;235;1;1;1;76001;1;Cabecera;456.8732088;1;1;4;2;1
703957;235;1;1;1;76001;1;Cabecera;357.94480945;1;1;4;2;1
703958;235;1;1;1;76001;1;Cabecera;371.47806749;1;1;4;1;1
703959;235;1;1;1;76001;1;Cabecera;259.90923762;1;1;1;2;1
703960;235;1;1;1;76001;1;Cabecera;342.65688853;2;1;1;2;1
703961;235;1;1;1;76001;1;Cabecera;445.77368099;2;1;5;1;1
703962;235;1;1;1;76001;1;Cabecera;623.39299759;1;1;2;1;1
703963;235;1;1;1;00000;0;Centro poblado y rur;132.61217778;1;1;2;1;1
703964;235;1;1;1;00000;0;Centro poblado y rur;135.84155954;1;1;1;1;1
703965;235;1;1;1;00000;0;Centro poblado y rur;132.61217778;1;1;2;1;1
703966;235;1;1;1;00000;0;Centro poblado y rur;354.87768255;1;1;2;2;1
703967;235;1;1;1;00000;0;Centro poblado y rur;192.4248756;1;1;2;1;1
703968;235;1;1;1;00000;0;Centro poblado y rur;189.35986113;1;1;1;1;1
703969;235;1;1;1;00000;0;Centro poblado y rur;135.84155954;1;1;2;1;1
703970;235;1;1;1;00000;0;Centro poblado y rur;132.61217778;2;1;2;1;1
703971;235;1;1;1;00000;1;Cabecera;545.57667413;1;1;2;2;1
703972;235;1;1;1;00000;0;Centro poblado y rur;293.62612476;1;1;2;3;1
703973;235;1;1;1;00000;0;Centro poblado y rur;146.24454277;1;1;1;1;1
703974;235;1;1;1;00000;1;Cabecera;739.77327471;2;1;2;2;1
703975;235;1;1;1;00000;1;Cabecera;1664.4374132;2;1;2;2;1
703976;235;1;1;1;00000;1;Cabecera;439.67845024;2;1;2;2;1
703977;235;1;1;1;00000;1;Cabecera;808.44329096;2;1;2;2;1
703978;235;1;1;1;00000;1;Cabecera;551.87160261;1;1;2;1;1
703980;235;1;1;1;00000;1;Cabecera;1379.7393098;2;1;2;2;1
703981;235;1;1;1;00000;1;Cabecera;439.67845024;2;1;2;2;1
703982;235;1;1;1;00000;1;Cabecera;908.92188491;2;1;2;2;1
703983;235;1;1;1;17001;1;Cabecera;85.615936024;2;1;4;2;1
703984;235;1;1;1;17001;1;Cabecera;85.549770603;2;1;2;2;1
703985;235;1;1;1;17001;1;Cabecera;115.34541142;1;1;2;2;1
703986;235;1;1;1;17001;1;Cabecera;76.332606602;1;1;2;4;1
703987;235;1;1;1;17001;1;Cabecera;73.40031686;1;1;2;2;1
703988;235;1;1;1;17001;1;Cabecera;82.321845943;1;1;2;2;1
703989;235;1;1;1;17001;1;Cabecera;98.577874472;2;1;4;2;1
703990;235;1;1;1;17001;1;Cabecera;114.4989099;2;1;4;2;1
703991;235;1;1;1;17001;1;Cabecera;118.44143099;2;1;4;1;1
703992;235;1;1;1;17001;1;Cabecera;117.93282068;2;1;4;2;1
703993;235;1;1;1;17001;1;Cabecera;148.37788514;2;1;4;2;1
703994;235;1;1;1;17001;1;Cabecera;113.3727796;2;1;4;1;1
703998;235;1;1;1;17001;1;Cabecera;133.36139043;2;1;4;2;1
704000;235;1;1;1;17001;1;Cabecera;68.19122524;2;1;2;1;1
704002;235;1;1;1;23001;1;Cabecera;31.315663902;2;1;4;1;1
704005;235;1;1;1;23001;1;Cabecera;39.617655639;2;1;5;2;1
704007;235;1;1;1;23001;1;Cabecera;67.797111179;2;1;3;1;1
704008;235;1;1;1;23001;1;Cabecera;83.58362373;2;1;6;1;1
704012;235;1;1;1;23001;1;Cabecera;89.81298211;2;1;6;1;1
704013;235;1;1;1;23001;1;Cabecera;63.882958455;2;1;6;1;1
704014;235;1;1;1;23001;1;Cabecera;76.946641256;2;1;6;2;1
704017;235;1;1;1;23001;1;Cabecera;111.51073752;1;1;6;1;1
704018;235;1;1;1;23001;1;Cabecera;54.154135349;2;1;5;1;1
704019;235;1;1;1;23001;1;Cabecera;71.286726163;2;1;5;2;1
